pool_id,steering_trajectory_id,source_collection,canonical_task,canonical_subtask,slot_index,command,automatic_class,rule_reason,secondary_review_required,primary_manual_class,primary_same_intent_with_canonical,primary_reviewer,primary_review_notes,secondary_manual_class,secondary_same_intent_with_canonical,secondary_reviewer,secondary_review_notes,adjudicated_class,adjudicated_same_intent_with_canonical,adjudicator,adjudication_notes
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,4,Move backward and left.,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,5,"Lift the pot away from the towel at [51, 113].",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,6,Move the gripper up with the pot.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,7,Move the pot backward and up.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,8,put the pot on the towel,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,9,lift the pot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_aa3309be65343085,33701,rss,put the pot on the towel,lift the pot,10,Lift the pot.,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,0,Move the gripper right to withdraw,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,1,Withdraw from the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,2,Move the gripper away from the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,3,Move the gripper right after releasing the sushi.,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,4,"Move the gripper to [55, 84], [57, 83], [61, 80] to withdraw it.",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,5,Withdraw from Pot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,6,Move the gripper right to withdraw from the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,7,Place the sushi inside the pot,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,8,"Move the gripper right and up, away from the pot at [62, 120]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,9,Withdraw the gripper from the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,10,"Move the gripper away from the sushi at [66, 124]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_9180b521b7be7e94,10851,rss,Place the sushi inside the pot,Withdraw from Pot,11,"Move the gripper right to withdraw from [55, 84] to [76, 65]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,0,Close the gripper on the fork,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,1,Close the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,2,"Close gripper at [177, 151]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,3,"Close the gripper at [177, 151], [188, 169]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,4,Move the fork to the left of the pot.,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,5,Grasp the fork,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,6,Grasp the Fork,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_d7dcf41a3b53171c,44604,rss,Move the fork to the left of the pot.,Grasp the Fork,7,"Grasp the fork at [179, 186]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,0,"Grasp the fork near [46, 96]",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,1,Close the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,2,Close the gripper to grasp the fork,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,True,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,3,Pick up the blue fork and place it on the right of the can,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,4,Grasp the blue fork,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,5,"Close the gripper around the fork at [47, 124]",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_b3df53143317b606,41845,rss,Pick up the blue fork and place it on the right of the can,Grasp the blue fork,6,"Close gripper at [46, 96], [45, 102], [44, 108], [44, 109], [45, 108]",multi_point_gripper_trace,two_or_more_coordinate_pairs,True,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,0,Grasping the metal pot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,1,Move down and close the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,2,Close the gripper around the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,3,"Move down to [80, 125] and grasp the pot at [47, 124]",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,4,"Reach for the pot and close gripper around the pot at [47, 124]",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,5,Grasp the metal pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,6,"Grasp the pot at [47, 124]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,7,Place the metal pot on the yellow cloth.,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_bda5e2f9b7065733,30994,rss,Place the metal pot on the yellow cloth.,Grasping the metal pot,8,"Move to [88, 76], [86, 92], [82, 108], [84, 132], [80, 125] and close the gripper to grasp the pot",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,0,Raise the gripper with the carrot after grasping,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,True,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,1,Lift the carrot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,2,Move the gripper up to lift the carrot,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,True,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,3,"Move the gripper up from [152, 99] to [148, 102]",multi_point_gripper_trace,two_or_more_coordinate_pairs,True,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,4,Raise the gripper and keep holding the carrot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,5,move the carrot to the pot,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_11ba617795952312,36335,rss,move the carrot to the pot,Lift the carrot,6,Move the gripper up with the carrot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_a9e660c30b4430bb,30925,rss,put the blue spoon on the left side of the burner,Retract arm,0,Move the gripper up and away,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_a9e660c30b4430bb,30925,rss,put the blue spoon on the left side of the burner,Retract arm,1,"Retract arm, moving through [86, 54], [86, 56], [90, 62], [90, 29]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_a9e660c30b4430bb,30925,rss,put the blue spoon on the left side of the burner,Retract arm,2,put the blue spoon on the left side of the burner,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_a9e660c30b4430bb,30925,rss,put the blue spoon on the left side of the burner,Retract arm,3,Move the gripper up,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_a9e660c30b4430bb,30925,rss,put the blue spoon on the left side of the burner,Retract arm,4,Pull the gripper away from the burner,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_a9e660c30b4430bb,30925,rss,put the blue spoon on the left side of the burner,Retract arm,5,Retract arm,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_ca9b34b4944de031,53152,rss,move the pot right side of the table,Stop,0,Stop,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_ca9b34b4944de031,53152,rss,move the pot right side of the table,Stop,1,Stop moving the gripper,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_ca9b34b4944de031,53152,rss,move the pot right side of the table,Stop,2,Stop the robot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_ca9b34b4944de031,53152,rss,move the pot right side of the table,Stop,3,Finalize the process,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_ca9b34b4944de031,53152,rss,move the pot right side of the table,Stop,4,"Come to a stop at gripper position [75, 64]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_ca9b34b4944de031,53152,rss,move the pot right side of the table,Stop,5,move the pot right side of the table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,0,Reach for the tomato.,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,1,"Move the gripper to [60, 83], [66, 96], [78, 98].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,2,"Move the gripper towards the tomato at [36, 30].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,3,Reach for the tomato,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,4,Move the gripper toward the tomato.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,5,"Reach for the tomato at [36, 30].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,6,Move the gripper right and down to reach the tomato.,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,7,put the tomato in the silver pot,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,8,"Move right and down to the tomato at [36, 30].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_4cc4b8429efdeb43,33471,rss,put the tomato in the silver pot,Reach for the tomato,9,"Move to the location of the tomato at [36, 30].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_853e959acb99b8ae,8424,rss,Moving red spoon on purple object,Move away from the red spoon,0,Move away from the red spoon,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
